DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
221313309;06/22/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221308080;03/16/2022 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
221310076;04/22/2022 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
221318376;09/26/2022 12:00:00 AM;Newton     ;BURGLARY                                                
231311750;06/03/2023 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221320473;11/04/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221312604;06/06/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221316442;08/23/2022 12:00:00 AM;Newton     ;PICKPOCKET                                              
221317041;09/03/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221320967;11/15/2022 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221304681;01/15/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221315261;08/01/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221322685;12/20/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221321927;12/03/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
221317226;09/06/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221307889;03/12/2022 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
221311936;05/26/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221317350;09/08/2022 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
221321892;12/04/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221316605;08/26/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221307249;03/01/2022 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221309287;04/07/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221322117;12/08/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221314213;07/05/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221306317;02/14/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221308051;03/16/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221317331;09/08/2022 12:00:00 AM;Newton     ;BURGLARY                                                
221315370;08/02/2022 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
221314061;07/07/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221312617;06/08/2022 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
221317544;09/12/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221319457;10/17/2022 12:00:00 AM;Newton     ;BURGLARY                                                
221320039;10/28/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221312336;06/03/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221315129;07/28/2022 12:00:00 AM;Newton     ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
221316131;08/15/2022 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
221317455;09/10/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221322932;12/27/2022 12:00:00 AM;Newton     ;PICKPOCKET                                              
221314153;07/06/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221321238;11/20/2022 12:00:00 AM;Newton     ;FAILURE TO YIELD                                        
221321078;11/17/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221317326;09/08/2022 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221321496;11/25/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221306838;02/22/2022 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221308028;03/16/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221312643;06/09/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221300875;07/22/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221314692;07/18/2022 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221318258;09/25/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221311398;05/17/2022 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221319509;10/17/2022 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221316921;09/01/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221307111;02/28/2022 12:00:00 AM;Newton     ;ROBBERY                                                 
221315411;08/03/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221315346;08/02/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221306025;02/08/2022 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221306435;02/17/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221322031;12/06/2022 12:00:00 AM;Newton     ;FAILURE TO YIELD                                        
221309451;04/12/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221310665;05/05/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221322667;12/20/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221307691;03/10/2022 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221317774;09/16/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221317242;09/06/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221316532;08/24/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221306657;02/19/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221304350;01/09/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221322088;12/02/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221313069;06/17/2022 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221311161;05/09/2022 12:00:00 AM;Newton     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
221321298;11/21/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221322137;12/08/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221309326;04/09/2022 12:00:00 AM;Newton     ;ROBBERY                                                 
221316586;08/26/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221314503;07/14/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221312624;06/09/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221310756;05/03/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221307565;03/07/2022 12:00:00 AM;Newton     ;BURGLARY                                                
221318014;09/17/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221308737;03/28/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221314194;07/05/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221319193;10/11/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221315325;08/02/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221321493;11/26/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221304017;01/01/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221319278;10/13/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221312962;06/15/2022 12:00:00 AM;Newton     ;SHOTS FIRED AT INHABITED DWELLING                       
221320822;11/13/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221306756;02/22/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221306884;02/24/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221315392;08/03/2022 12:00:00 AM;Newton     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
221310253;04/27/2022 12:00:00 AM;Newton     ;CRIMINAL HOMICIDE                                       
221307748;03/07/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221309316;04/08/2022 12:00:00 AM;Newton     ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 
221304497;01/10/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221311537;05/20/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221310205;04/26/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221322551;12/15/2022 12:00:00 AM;Newton     ;RESISTING ARREST                                        
221304732;01/17/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221314161;07/06/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221318050;09/21/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231304203;01/03/2023 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221312430;06/05/2022 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
221322219;12/10/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221304214;01/06/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221310268;04/27/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221318747;10/04/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221322514;12/16/2022 12:00:00 AM;Newton     ;ROBBERY                                                 
221311440;05/18/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221311700;05/23/2022 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221311857;05/25/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221317118;09/04/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221306807;02/23/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221313411;06/24/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221304373;01/10/2022 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
221309463;04/12/2022 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
221311827;05/25/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221316349;08/21/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221319773;10/23/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221304533;01/13/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221310339;04/28/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221313832;07/03/2022 12:00:00 AM;Newton     ;ROBBERY                                                 
221307350;03/03/2022 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
221314735;07/19/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221311649;05/22/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221318930;10/07/2022 12:00:00 AM;Newton     ;OTHER ASSAULT                                           
231314109;07/17/2023 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
221321563;11/28/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221310291;04/27/2022 12:00:00 AM;Newton     ;ORAL COPULATION                                         
221307093;02/28/2022 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
221309050;04/04/2022 12:00:00 AM;Newton     ;CRIMINAL HOMICIDE                                       
221309661;04/14/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221319065;10/09/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221309936;04/20/2022 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
221307045;02/27/2022 12:00:00 AM;Newton     ;BURGLARY                                                
221318696;10/03/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
231304434;01/09/2023 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221319393;10/14/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221315338;07/27/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221322987;11/28/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221313074;06/17/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221313587;06/28/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221311848;05/26/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221315479;08/04/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
221314223;07/09/2022 12:00:00 AM;Newton     ;OTHER MISCELLANEOUS CRIME                               
221308853;03/31/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
221310833;05/07/2022 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
221311567;05/21/2022 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
221321076;11/17/2022 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
221306315;02/14/2022 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221312749;06/11/2022 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
221314864;07/22/2022 12:00:00 AM;Newton     ;BURGLARY                                                
221305119;01/22/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
221305054;01/21/2022 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221312025;05/28/2022 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221312051;05/30/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
